4.227	1995	8.2	烟(194)
4.227	2000	6.8	闪烁恶人心(6300)
4.226	2002	8.8	断魂枪声(7773)
4.226	1984	9.0	美国往事(1227)
4.226	1942	7.9	假日旅馆(3061)
4.226	1940	8.9	大独裁者(1281)
4.226	1988	0.0	西方文明史2：金属岁月(3680)
4.226	1948	7.7	红杏出墙(25947)
4.226	1949	7.2	锦城春色(3606)
4.225	1983	8.9	乡愁(7759)
4.225	1981	7.6	加里波利(5747)
4.224	1955	8.4	恶魔(7116)
4.224	2005	7.1	小贼、美女和妙探(38061)
4.224	1971	8.0	好奇心(47274)
4.224	1974	7.5	新科学怪人(1278)
4.223	1953	8.2	于洛先生的假期(7209)
4.223	1999	6.1	文斯洛男孩(2611)
4.223	1996	0.0	赤子雄心(1412)
4.223	1986	8.7	牺牲(26578)
4.223	2000	7.8	生命的绿色(4646)
4.223	1940	6.5	银行妙探(3929)
4.222	1998	7.8	两极天使(2575)
4.222	2006	8.2	谁消灭了电动车(45928)
4.222	2003	7.9	杀死比尔(6874)
4.222	1957	8.4	蜘蛛巢城(7766)
4.222	1998	9.0	追随(2579)
4.222	1963	8.4	天国与地狱(7926)
4.222	1947	6.8	君子协定(1940)
4.221	1968	8.1	冬狮(4427)
4.221	1952	0.0	帕特和麦克(7705)
4.220	1969	8.3	午夜牛郎(1952)
4.220	1965	7.4	伊普克雷斯档案(2983)
4.220	2002	7.4	撕裂的末日(5903)
4.220	1980	7.4	烈血焚城(3811)
4.220	1947	8.3	上海小姐(25940)
4.220	1961	7.7	天涯何处觅知音(3330)
4.219	1970	8.6	同流者(2925)
4.219	1996	6.4	等待古夫曼(1449)
4.218	1976	7.6	霹雳钻(3551)
4.218	2007	8.7	我在伊朗长大(55442)
4.218	1932	8.6	亡命者(8044)
4.218	1986	8.1	汉娜姐妹(6993)
4.218	2004	7.8	万福玛丽亚(8645)
4.218	1943	7.8	对头冤家(5496)
4.217	1989	8.3	我的左脚(1185)
4.217	1998	8.4	极地恋人(2585)
4.217	1985	8.1	早餐俱乐部(1968)
4.217	1986	7.2	火爆教头草地兵(3360)
4.217	1973	NaN	None(615)
4.216	1973	8.2	日以作夜(6271)
4.215	1960	8.4	处女泉(7820)
4.215	1998	0.0	after dark(2624)
4.215	1997	8.5	花火(1809)
4.214	1992	7.6	舞国英雄(1188)
4.214	1986	7.6	教会(2745)
4.214	1962	8.8	堤(8477)
4.214	1951	8.7	倒扣的王牌(3736)
4.214	2004	7.9	漫长的婚约(27721)
4.213	1996	7.8	冰血暴(608)
4.213	1982	7.4	圣洛伦索之夜(6107)
4.213	2004	8.3	谍影重重2(8665)
4.213	2002	8.0	尘世之间(6760)
4.213	1997	7.6	心理游戏(1625)
4.212	1949	7.1	晴空血战史(4338)
4.212	1993	9.4	霸王别姬(446)
4.211	1966	8.4	阿尔及尔之战(26131)
4.211	1965	8.5	柏林谍影(8772)
4.211	1924	7.8	月宫宝盒(7302)
4.211	1954	7.8	银色圣诞(3675)
4.210	2006	8.1	黑皮书(52042)
4.210	1968	8.5	2001太空漫游(924)
4.210	2007	7.8	决战犹马镇(54997)
4.210	1928	8.9	圣女贞德蒙难记(6985)
4.209	1994	7.5	我们四个(324)
4.209	1982	7.9	维洛妮卡佛丝(6126)
4.209	2007	8.1	史特拉莫：未来尚未命定(57845)
4.209	1997	7.6	趣味游戏(6975)
4.209	1973	8.7	阿玛柯德(7089)
4.208	2005	7.3	救赎(44204)
4.208	1923	8.9	最后安全(8235)
4.208	1999	8.2	恋恋三季(2610)
4.207	1982	7.5	大审判(3068)
4.207	1958	0.0	教师之恋(26038)
4.207	1933	8.2	瑞典女王(8256)
4.206	2008	8.2	换子疑云(63062)
4.206	1965	8.4	红胡子(5498)
4.206	1995	7.9	十二猴子(32)
4.206	1984	7.5	摇滚万万岁(1288)
4.206	1968	8.0	单身公寓(3507)
4.206	2004	8.5	Control Room(9018)
4.206	1996	7.2	小镇疑云(800)
4.206	2004	8.4	恋恋笔记本(8533)
4.206	1980	7.1	漫长美好的星期五(5198)
4.206	1991	7.9	时间简史(6780)
4.206	1987	6.7	谍海军魂(3505)
4.205	1941	7.5	火球(25868)
4.205	1966	8.4	放大(3788)
4.205	2001	7.8	十一罗汉(4963)
4.205	1988	7.6	危险关系(2020)
4.205	1951	7.4	白衣男子(5604)
4.204	1985	7.2	再见人生(1257)
4.204	1993	8.5	费城故事(508)
4.204	2003	8.7	大鱼(7147)
4.203	1992	7.7	迷人的四月(1177)
4.203	1947	6.9	仁慈天使(4184)
4.203	1948	8.0	花开蝶满枝(25937)
4.203	2004	6.6	雷管(8914)
4.203	1981	7.5	葛莱哥里的女友(5752)
4.203	1957	8.7	野草莓(5147)
4.203	2000	8.7	跳出我天地(3967)
4.202	2002	7.0	秘书(5617)
4.202	1999	8.5	关于我母亲的一切(3083)
4.202	2006	6.4	机器人之恋(53161)
4.202	1988	8.7	杀人短片(8656)
4.202	2007	8.0	一样的月光(58706)
4.201	1997	8.1	睁开你的双眼(2594)
4.201	1953	7.2	原野奇侠(3871)
4.201	1990	0.0	浩气盖山河(5358)
4.201	1987	8.3	希望与荣耀(4117)
4.200	1999	8.3	飓风(3178)
4.200	1996	7.0	狂宴(994)
4.200	1994	8.2	克鲁伯(162)
4.200	1982	7.5	餐馆(3543)
4.199	1964	8.3	砂之女(3224)
4.199	1997	6.8	带枪的男人(1788)
4.199	1987	7.8	太阳帝国(4103)
4.199	1997	7.7	大家伙(1827)
4.198	1967	8.0	念师恩(3296)
4.198	2007	8.3	在人生的另一边(55555)
4.198	1939	8.0	绿野仙踪(919)
4.197	2002	8.0	地下气象(8011)
4.197	1996	7.8	哈姆雷特(1411)
4.197	1989	8.1	当哈利遇到莎莉(1307)
4.197	1985	7.0	证人(1674)
4.197	2001	8.5	他傻瓜谁聪明(5890)
4.197	1995	7.7	屋顶上的轻骑兵(715)
4.196	1993	8.8	因父之名(475)
4.196	2002	8.2	永远的莉莉亚(6291)
4.196	2005	7.7	与歌同行(40819)
4.196	1971	7.5	柳巷芳草(1964)
4.196	1973	6.8	荒野浪子(2921)
4.196	1992	7.3	情系我心(8010)
4.195	1941	7.0	黑夜煞星(6859)
4.195	1974	7.5	灼热的马鞍(3671)
4.195	2002	8.4	猫鼠游戏(5989)
4.194	1985	8.8	人生七年第四季(7566)
4.194	1994	6.7	看夜更(4336)
4.194	1995	0.0	寻鲨记(322)
4.194	1992	0.0	A Day in October(7620)
4.193	1990	8.5	君臣人子小命呜呼(1243)
4.193	1962	8.0	双虎屠龙(4406)
4.193	1970	9.2	伍德斯托克音乐节1969(7836)
4.193	1964	7.3	祖鲁战争(5899)
4.193	1988	7.0	八面威风(4322)
4.192	2000	7.4	逐梦郁金香(4644)
4.192	1994	7.7	玛戈皇后(302)
4.192	1962	8.5	泯灭天使(8620)
4.192	1998	7.3	莎翁情史(2396)
4.192	1983	8.2	人生七部曲(6807)
4.192	1983	8.1	日月无光(6123)
4.191	1999	NaN	None(8012)
4.191	1984	7.4	大兵(2852)
4.191	2004	8.7	爱在日落黄昏时(8638)
4.190	2006	7.5	魔术师(47610)
4.190	1965	8.1	救命(2946)
4.190	1961	7.4	纳瓦隆大炮(3654)
4.190	1984	8.3	鸟人(3342)
4.190	1985	8.5	狗脸的岁月(1300)
4.189	2002	6.9	沉静的美国人(5876)
4.188	1998	6.5	巴比伦5号：水之魂(7649)
4.188	2001	7.6	爱在屋檐下(4880)
4.188	2002	0.0	Fubar(27555)
4.188	1982	0.0	Richard Pryor Live on the Sunset Strip(6122)
4.188	1974	7.8	家族的肖像(3730)
4.188	1978	7.7	天堂之日(2932)
4.188	1989	0.0	冬日再見(8589)
4.188	1939	7.3	万世师表(7311)
4.187	1984	8.0	我心深处(3111)
4.187	1941	7.2	约克军曹(31116)
4.187	2002	7.6	阳光下的星期一(6571)
4.187	2002	8.2	Stevie(6269)
4.187	1998	7.3	杀戮赌场(3783)
4.187	2005	8.5	安然: 房间里最聪明的人(33154)
4.187	2000	8.1	几近成名(3897)
4.186	1938	8.1	卖花女(7086)
4.186	2001	8.8	赏金猎人：天国之扉(6283)
4.186	1999	7.4	桥(3822)
4.186	1945	8.0	无人生还(4969)
4.186	1982	8.1	苏菲的抉择(1096)
4.186	1977	7.7	铁十字勋章(3339)
4.186	1946	NaN	None(3849)
4.186	2002	7.9	西班牙公寓(6370)
4.185	2005	7.9	轮椅上的竞技(34153)
4.185	1964	8.3	怪谈(7564)
4.185	2004	7.6	杀死比尔2(7438)
4.185	1959	0.0	威镇洛司堡(8715)
4.185	2007	8.1	月之阴影(55176)
4.185	2002	8.5	黄昏的清兵卫(27741)
4.185	1936	7.1	孔雀夫人(4999)
4.185	1992	8.2	今生情未了(26796)
4.184	1996	0.0	短途旅行者(1484)
4.184	1927	8.8	大都会(2010)
4.184	1997	7.5	意外的春天(1719)
4.184	1982	7.0	危险年代(2919)
4.183	2000	7.4	卧虎藏龙(3996)
4.183	1983	7.9	温柔的怜悯(2070)
4.183	1966	8.1	第二生命(5062)
4.183	1968	8.1	如果(2285)
4.183	1999	8.3	喜马拉雅(4312)
4.182	2005	7.5	保持缄默(42197)
4.182	1961	8.0	阳光下的葡萄干(3350)
4.182	1995	8.1	理智与情感(17)
4.181	1940	7.2	我的爱妻(8712)
4.181	1996	8.6	猜火车(778)
4.181	1995	8.4	生命因你动听(62)
4.181	2006	8.8	当幸福来敲门(47099)
4.181	1945	7.1	我走我路(4194)
4.181	2004	7.7	挑战奇迹(7263)
4.181	1997	8.6	敲开天堂的门(32460)
4.180	2004	8.8	无人知晓(31437)
4.180	2002	8.0	第25小时(5954)
4.180	1996	8.0	寻找理查三世(1050)
4.180	1947	0.0	Soldaten og Jenny(6467)
4.179	2006	8.0	柳暗花明(52967)
4.179	2006	7.9	这就是英格兰(52952)
4.179	2000	8.2	黑暗的日子(7932)
4.179	1937	8.1	毫不神圣(25839)
4.179	1972	8.8	呼喊与细语(4422)
4.179	1922	7.8	情场现形记(7288)
4.179	1958	8.3	灰烬与钻石(7238)
4.179	1969	8.3	春风不化雨(8754)
4.179	1979	6.8	霹雳上校(3135)
4.178	1952	8.9	生之欲(6669)
4.178	1993	8.2	告别有情天(515)
4.178	2003	8.5	真爱至上(6942)
4.178	2002	0.0	Lost in the Snow(6761)
4.178	1953	8.8	恐惧的代价(7700)
4.177	1991	8.3	两生花(1176)
4.177	1984	8.7	哈维·米尔克的时代(26524)
4.177	1940	0.0	神枪游侠(8481)
4.177	1968	8.3	豺狼时刻(8405)
4.177	1931	9.2	城市之光(3307)
4.176	1996	7.4	杀戮时刻(805)
4.176	1937	6.7	消失在地平线(944)
4.176	2001	6.9	唇语惊魂(5516)
4.176	2005	7.7	最后的绞刑师(58808)
4.175	1953	7.6	南街奇遇(7335)
4.175	1961	8.6	玉女风流(6579)
4.175	1940	7.3	海外特派员(929)
4.174	1972	8.3	足迹(5120)
4.174	1999	7.5	我的父亲母亲(6668)
4.174	1959	8.6	扒手(26052)
4.174	2001	9.3	河流与潮汐(7096)
4.173	1999	8.0	总有骄阳(3148)
4.173	1996	8.2	一级恐惧(628)
4.173	2005	8.4	战争之王(36529)
4.173	1989	7.8	罗杰和我(2064)
4.173	2002	0.0	孩子们的生日(5533)
4.173	1993	8.5	布朗克斯的故事(428)
4.173	1941	7.4	夜困摩天岭(7216)
4.173	1999	7.3	老公不及格(2690)
4.173	1944	6.0	猫人的诅咒(25900)
4.173	2003	8.7	再见列宁(7323)
4.173	2007	6.8	君士坦丁之剑(65001)
4.172	1923	7.8	三个时代(3140)
4.172	2000	8.1	大逃杀(7022)
4.171	2003	8.0	易布拉辛先生和古兰经的花(7299)
4.171	1996	6.9	瓶装火箭(101)
4.171	2003	0.0	杀人频道(31952)
4.171	2006	9.1	不可理喻之人(55156)
4.171	2003	9.0	End of the Century: The Story of the Ramones (USA)(27820)
4.171	1993	7.5	世纪的哭泣(2071)
4.170	1988	7.8	崩溃边缘的女人(3067)
4.170	1962	8.4	五至七时的奇奥(3645)
4.170	1999	7.8	玩具总动员2(3114)
4.170	1995	0.0	En avoir (ou pas)(1555)
4.170	1942	7.1	小姑居处(7584)
4.170	1959	7.9	影子(8602)
4.170	1993	7.2	无事生非(497)
4.170	2001	8.4	美丽天堂(5224)
4.170	2008	7.4	宗教的荒谬(59126)
4.169	1972	8.4	飞向太空(3503)
4.169	1952	7.8	玉女奇遇(5114)
4.168	2003	7.4	闪亮的日子(7260)
4.168	1974	7.3	骑劫地下铁(3384)
4.168	1976	8.5	电视台风云(3504)
4.168	2006	6.4	霍元甲(46322)
4.168	1974	8.5	卡斯帕尔·豪泽尔之谜(5056)
4.168	1990	8.1	无语问苍天(3105)
4.168	1985	7.5	西瓦拉多大决战(7027)
4.168	1999	7.5	Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.(3182)
4.168	1945	8.0	失去的周末(1938)
4.167	1995	8.2	白气球(80)
4.166	1939	8.3	私枭血(25855)
4.166	2001	7.6	你妈妈也一样(5225)
4.166	1994	8.2	疯狂店员(223)
4.166	1994	7.6	疯狂的乔治王(272)
4.166	1985	8.1	蜘蛛女之吻(6786)
4.165	1969	NaN	None(26150)
4.164	2000	7.9	浓情巧克力(4014)
4.164	1957	8.3	金玉盟(932)
4.164	1934	8.4	亚特兰大号(25805)
4.164	1996	8.1	惊世狂花(866)
4.163	1997	9.1	小鞋子(1900)
4.163	1985	7.2	苍白骑士(2401)
4.163	2004	8.0	怒火救援(7445)
4.163	1983	7.5	南方英雄(1238)
4.162	2006	7.6	婚礼之后(50514)
4.162	1974	8.6	娱乐世界(8998)
4.162	2001	8.1	半梦半醒的人生(4873)
4.162	1998	0.0	魔鬼不设防(2601)
4.162	1997	8.0	忠奸人(1466)
4.162	1963	NaN	None(7938)
4.161	2001	8.0	追求幸福(8131)
4.161	2002	7.7	末路小狂花(5446)
4.161	1975	8.2	灰色花园(8264)
4.161	1999	8.5	钢铁巨人(2761)
4.161	1993	NaN	None(7844)
4.160	1936	7.1	火烧旧金山(33237)
4.160	1931	6.6	恶作剧(25777)
4.160	1984	7.5	丹尼玫瑰(7983)
4.160	2004	7.4	蝴蝶(7254)
4.160	2006	8.1	基督营(47999)
4.159	1995	8.3	盗火线(6)
4.159	2001	8.0	新娘的儿子(5607)
4.159	2008	8.1	飓风营救(59369)
4.159	1996	6.7	赌城纵横(2952)
4.159	1966	8.4	一个男人和一个女人(2969)
4.158	1922	8.5	诺斯费拉图(1348)
4.158	1972	7.0	带子雄狼 父子连心(62803)
4.158	1987	8.4	莫里斯(3094)
4.158	1962	8.7	阿尔卡特兹的养鸟人(7062)
4.158	1997	0.0	Quiet Days in Hollywood(1759)
4.157	1984	7.4	天生好手(3098)
4.157	1951	8.2	欲望号街车(1104)
4.157	1952	8.6	风烛泪(6611)
4.157	2003	8.0	没有我的日子(6770)
4.156	2002	7.8	玛德莲堕落少女(6591)
4.156	1979	0.0	无法留言的留声机(4788)
4.156	2007	8.8	医疗内幕(53894)
4.156	1972	8.7	歌厅(3545)
4.156	1961	8.5	小早川家之秋(60990)
4.156	2003	NaN	None(27834)
4.156	1977	7.8	未完成的机械钢琴曲(8794)
4.155	1987	8.5	末代皇帝(1960)
4.155	2007	7.5	布鲁克斯先生(53129)
4.155	1999	7.4	硅谷传奇(8581)
4.154	1977	8.5	人生七年第三季(52767)
4.154	1978	8.3	猎鹿人(1263)
4.154	1995	NaN	None(6857)
4.154	1956	6.7	上流社会(6357)
4.154	2007	7.3	东方的承诺(55118)
4.153	2001	7.9	马樱丹(4978)
4.153	1972	7.5	激流四勇士(2871)
4.153	1917	7.8	移民(8511)
4.153	1944	7.4	爱人谋杀(1069)
4.153	2008	7.2	闪电狗(63859)
4.153	1951	7.8	郎心似铁(3475)
4.153	1972	8.0	带子雄狼：三涂河的乳母车(26270)
4.153	1999	6.9	曼斯菲尔德庄园(3079)
4.153	1994	6.9	燃眉追击(349)
4.153	1942	7.3	合约杀手(8765)
4.152	1983	0.0	In the King of Prussia(6001)
4.152	1998	7.4	最后一夜(3008)
