4.327	1250::Bridge on the River Kwai, The (1957)::Adventure|Drama|War::桂河大桥::8.1
4.327	910::Some Like It Hot (1959)::Comedy|Crime::热情如火::8.6
4.327	56367::Juno (2007)::Drama|Romance::朱诺::7.9
4.326	1757::Fallen Angels (Duo luo tian shi) (1995)::Drama|Romance::堕落天使::7.8
4.326	1228::Raging Bull (1980)::Drama::愤怒的公牛::8.4
4.326	1289::Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)::Documentary::None::None
4.325	55247::Into the Wild (2007)::Adventure|Drama::荒野生存::8.7
4.325	1046::Beautiful Thing (1996)::Drama|Romance::愈爱愈美丽::8
4.325	6331::Spellbound (2002)::Comedy|Documentary::拼字比赛::7.6
4.324	2905::Sanjuro (Tsubaki Sanjûrô) (1962)::Action|Adventure|Drama::椿三十郎::8.6
4.323	34405::Serenity (2005)::Action|Adventure|Sci-Fi|Western::冲出宁静号::6.9
4.323	8961::Incredibles, The (2004)::Action|Adventure|Animation|Children|Comedy::超人总动员::7.8
4.323	63433::Farscape: The Peacekeeper Wars (2004)::Action|Adventure|Sci-Fi::遥远星际：和平使者之战::5.6
4.323	1365::Ridicule (1996)::Drama::荒谬无稽::6.7
4.323	27879::DiG! (2004)::Documentary::DiG!::7.9
4.322	3983::You Can Count on Me (2000)::Drama::你可以信赖我::7.4
4.322	741::Ghost in the Shell (Kôkaku kidôtai) (1995)::Animation|Sci-Fi::攻壳机动队::8.9
4.321	1953::French Connection, The (1971)::Action|Crime|Drama|Thriller::法国贩毒网::7.5
4.321	363::Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)::Documentary::图像的力量：莱尼·里芬施塔尔::8.6
4.321	6808::Where Eagles Dare (1968)::Action|Adventure|War::血染雪山堡::8.1
4.320	33660::Cinderella Man (2005)::Drama|Romance::铁拳男人::8.4
4.319	4995::Beautiful Mind, A (2001)::Drama|Mystery|Romance::美丽心灵::8.8
4.319	1258::Shining, The (1980)::Horror|Thriller::A Mérközés::0
4.319	7241::Kanal (1957)::Drama|War::None::None
4.319	1200::Aliens (1986)::Action|Horror|Sci-Fi|Thriller::异形2::7.7
4.319	2970::Fitzcarraldo (1982)::Adventure|Drama::陆上行舟::8.9
4.318	43396::World's Fastest Indian, The (2005)::Adventure|Drama::世上最快的印地安摩托::8.7
4.318	6672::War Photographer (2001)::Documentary::战地摄影师::8.9
4.318	26743::Only Yesterday (Omohide poro poro) (1991)::Animation|Drama::岁月的童话::8.4
4.318	6350::Castle in the Sky (Tenkû no shiro Rapyuta) (1986)::Adventure|Animation|Children|Fantasy::天空之城::8.9
4.317	1216::Big Blue, The (Grand bleu, Le) (1988)::Adventure|Drama|Romance::碧海蓝天::8.7
4.317	2206::Suspicion (1941)::Film-Noir|Mystery|Thriller::深闺疑云::7.4
4.317	3347::Never Cry Wolf (1983)::Adventure|Drama::狼踪::8.5
4.317	7234::Strada, La (1954)::Drama::大路::8.9
4.316	1089::Reservoir Dogs (1992)::Crime|Drama|Thriller::落水狗::8.2
4.315	44199::Inside Man (2006)::Crime|Drama|Thriller::局内人::7.6
4.315	2918::Ferris Bueller's Day Off (1986)::Comedy::春天不是读书天::7.8
4.315	44665::Lucky Number Slevin (2006)::Crime|Drama|Thriller::幸运数字斯莱文::7.4
4.314	1080::Monty Python's Life of Brian (1979)::Adventure|Comedy::万世魔星::8.1
4.313	1292::Being There (1979)::Comedy|Drama::富贵逼人来::8.2
4.313	2502::Office Space (1999)::Comedy|Crime::外部空间::8
4.312	8670::Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)::Crime|Horror|Mystery|Thriller::马布斯博士的遗嘱::8.4
4.312	7831::Another Thin Man (1939)::Comedy|Crime|Drama|Mystery|Romance::疑云重重::8.1
4.312	1208::Apocalypse Now (1979)::Action|Drama|War::现代启示录::8.3
4.312	8582::Manufacturing Consent: Noam Chomsky and the Media (1992)::Documentary|War::制造共识：乔姆斯基论媒体::8.9
4.312	2467::Name of the Rose, The (Der Name der Rose) (1986)::Crime|Drama|Mystery|Thriller::None::None
4.311	2670::Run Silent, Run Deep (1958)::War::太平洋潜艇战::7.7
4.310	1939::Best Years of Our Lives, The (1946)::Drama|War::黄金时代::8
4.310	4325::Night, The (La Notte) (1960)::Drama::None::None
4.309	3338::For All Mankind (1989)::Documentary::为了全人类::8.2
4.309	8094::Bad Day at Black Rock (1955)::Drama|Thriller|Western::黑岩喋血记::6.8
4.309	3088::Harvey (1950)::Comedy::我的朋友叫哈维::7.9
4.308	8873::Motorcycle Diaries, The (Diarios de motocicleta) (2004)::Drama::摩托日记::8.4
4.307	1270::Back to the Future (1985)::Adventure|Comedy|Sci-Fi::回到未来::8.3
4.307	1944::From Here to Eternity (1953)::Drama|Romance|War::乱世忠魂::7.8
4.307	63082::Slumdog Millionaire (2008)::Comedy|Drama|Romance::贫民窟的百万富翁::8.4
4.306	26649::Lonesome Dove (1989)::Adventure|Drama|Western::The White Dove::0
4.306	1222::Full Metal Jacket (1987)::Drama|War::全金属外壳::8.5
4.306	25750::Sherlock Jr. (1924)::Comedy|Fantasy|Romance::福尔摩斯二世::9.3
4.306	26776::Porco Rosso (a.k.a. Crimson Pig) (Kurenai no buta) (1992)::Adventure|Animation|Comedy|Fantasy|Romance::红猪::8.2
4.306	7043::My Life to Live (Vivre sa vie: Film en douze tableaux) (1962)::Drama::随心所欲::8.3
4.304	6235::Europa Europa (Hitlerjunge Salomon) (1990)::Drama|War::欧洲欧洲::7.8
4.304	55721::Elite Squad (Tropa de Elite) (2007)::Action|Crime|Drama|Thriller::精英部队::7.9
4.304	1249::Femme Nikita, La (Nikita) (1990)::Action|Crime|Romance|Thriller::妮基塔::7.5
4.303	50872::Ratatouille (2007)::Animation|Children|Comedy|Fantasy::美食总动员::8
4.303	5121::Stroszek (1977)::Comedy|Drama::史楚锡流浪记::8.5
4.302	116::Anne Frank Remembered (1995)::Documentary::安妮·弗兰克记得::8.6
4.301	1247::Graduate, The (1967)::Comedy|Drama|Romance::毕业生::7.9
4.301	4886::Monsters, Inc. (2001)::Animation|Children|Comedy|Fantasy::怪兽电力公司::8.4
4.301	943::Ghost and Mrs. Muir, The (1947)::Drama|Fantasy|Romance::幽灵与未亡人::7.8
4.301	3949::Requiem for a Dream (2000)::Drama::梦之安魂曲::8.8
4.300	931::Spellbound (1945)::Mystery|Romance|Thriller::爱德华大夫::8.2
4.300	556::War Room, The (1993)::Documentary::战略室::7.9
4.300	1041::Secrets & Lies (1996)::Drama::秘密与谎言::8.2
4.299	7832::Thin Man Goes Home, The (1945)::Comedy|Crime|Mystery::疑云风波::0
4.299	7489::Nasty Girl, The (Das schreckliche Mädchen) (1990)::Comedy|Drama::我不是坏女孩::7.6
4.299	296::Pulp Fiction (1994)::Comedy|Crime|Drama::低俗小说::8.8
4.298	6228::Talk of the Town, The (1942)::Comedy|Romance|Thriller::小镇话语::7.4
4.298	1066::Shall We Dance (1937)::Comedy|Musical|Romance::随我婆娑::8.4
4.297	1961::Rain Man (1988)::Drama::雨人::8.5
4.297	906::Gaslight (1944)::Drama|Thriller::煤气灯下::8
4.297	3548::Auntie Mame (1958)::Comedy|Drama::欢乐梅姑::7.5
4.296	265::Like Water for Chocolate (Como agua para chocolate) (1992)::Drama|Romance::巧克力情人::7.7
4.296	2202::Lifeboat (1944)::Drama|War::救生艇::8
4.296	1060::Swingers (1996)::Comedy|Drama::摇摆者::7
4.296	25905::Miracle of Morgan's Creek, The (1944)::Comedy|Romance::摩根河的奇迹::7.5
4.296	6902::Interstate 60 (2002)::Adventure|Comedy|Drama::神采公路::7.4
4.296	2917::Body Heat (1981)::Crime|Thriller::体热::7.3
4.296	7091::Horse Feathers (1932)::Comedy::趾高气扬::7
4.295	7132::Night at the Opera, A (1935)::Comedy|Musical|Romance::歌声俪影::7.3
4.295	7122::King of Hearts (Le Roi de coeur) (1966)::Comedy|Drama|War::None::None
4.295	82::Antonia's Line (Antonia) (1995)::Comedy|Drama::安东尼娅家族::8.2
4.295	6433::Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)::Documentary::持摄影机的人::8.9
4.294	2920::Children of Paradise (Les enfants du paradis) (1945)::Drama|Romance::天堂的孩子::8.8
4.294	27803::Sea Inside, The (Mar adentro) (2004)::Drama::深海长眠::8.2
4.294	8492::Christmas Carol, A (Scrooge) (1951)::Drama|Fantasy::圣诞颂::6.6
4.294	53123::Once (2006)::Drama|Musical|Romance::曾经::8.4
4.294	1942::All the King's Men (1949)::Drama::当代奸雄::7.5
4.293	1945::On the Waterfront (1954)::Crime|Drama::码头风云::7.9
4.293	3681::For a Few Dollars More (Per qualche dollaro in più) (1965)::Action|Drama|Thriller|Western::黄昏双镖客::8.6
4.293	3677::Baraka (1992)::Documentary::天地玄黄::9.1
4.292	1304::Butch Cassidy and the Sundance Kid (1969)::Action|Comedy|Western::虎豹小霸王::8.7
4.292	8188::Sansho the Bailiff (Sanshô dayû) (1954)::Drama::山椒大夫::8.2
4.292	7577::Magic Flute, The (Trollflöjten) (1975)::Comedy|Fantasy|Musical|Romance::魔笛::8.3
4.291	30803::3-Iron (Bin-jip) (2004)::Drama|Romance::空房间::8
4.291	7941::Smiles Of A Summer Night (Sommarnattens leende) (1955)::Comedy|Romance::夏夜的微笑::8
4.290	1226::Quiet Man, The (1952)::Comedy|Romance::蓬门今始为君开::7.9
4.290	1834::Spanish Prisoner, The (1997)::Crime|Drama|Mystery|Thriller::西班牙囚犯::7.8
4.290	4190::Elmer Gantry (1960)::Drama::孽海痴魂::8
4.290	36535::Everything Is Illuminated (2005)::Adventure|Comedy|Drama::真相大白::7.8
4.290	1319::Kids of Survival (1996)::Documentary::None::None
4.289	55908::Man from Earth, The (2007)::Drama|Sci-Fi::这个男人来自地球::8.4
4.289	1264::Diva (1981)::Action|Drama|Mystery|Romance|Thriller::歌剧红伶::7.1
4.289	3989::One Day in September (1999)::Documentary::九月的某一天::8.3
4.289	6791::Babette's Feast (Babettes gæstebud) (1987)::Drama::巴贝特之宴::8.1
4.288	2194::Untouchables, The (1987)::Action|Crime|Drama::铁面无私::7.8
4.287	909::Apartment, The (1960)::Comedy|Drama|Romance::桃色公寓::8.6
4.287	6051::Harder They Come, The (1973)::Action|Crime|Drama::None::None
4.287	6136::South, The (El Sur) (1983)::Drama|Romance::城南旧事::8.7
4.286	915::Sabrina (1954)::Comedy|Romance::龙凤配::7.7
4.286	3232::Seven Chances (1925)::Comedy::七次机会::8.8
4.286	6776::Lagaan: Once Upon a Time in India (2001)::Comedy|Drama|Musical|Romance::印度往事::7.6
4.286	4380::Princess and the Warrior, The (Der Krieger und die Kaiserin) (2000)::Drama|Romance::公主与侠客::7.8
4.286	27768::Intimate Strangers (Confidences trop intimes) (2004)::Drama::亲密的陌生人::6.6
4.286	6385::Whale Rider (2002)::Drama::鲸骑士::8
4.285	7940::Magician, The (Ansiktet) (1958)::Drama::面孔::7.7
4.285	3007::American Movie: The Making of Northwestern (1999)::Documentary::导演狂想曲::7.8
4.285	8199::Ugetsu (Ugetsu monogatari) (1953)::Drama|Thriller::雨月物语::8.5
4.285	4546::Vanishing, The (Spoorloos) (1988)::Drama|Horror|Mystery|Thriller::神秘失踪::7.2
4.284	150::Apollo 13 (1995)::Adventure|Drama::阿波罗13号::7.7
4.283	55820::No Country for Old Men (2007)::Crime|Drama|Thriller::老无所依::7.8
4.283	3462::Modern Times (1936)::Comedy|Romance::摩登时代::9.1
4.283	5608::Experiment, The (Das Experiment) (2001)::Drama|Thriller::死亡实验::8
4.283	6104::Monty Python Live at the Hollywood Bowl (1982)::Comedy::巨蟒在好莱坞::7.7
4.282	27878::Born into Brothels (2004)::Documentary::蒲公英::7.4
4.282	2944::Dirty Dozen, The (1967)::Action|Drama|War::十二金刚::7.5
4.282	1245::Miller's Crossing (1990)::Crime|Drama|Film-Noir|Thriller::米勒的十字路口::8
4.281	4928::That Obscure Object of Desire (Cet obscur objet du désir) (1977)::Drama::朦胧的欲望::8.4
4.281	7218::Ox-Bow Incident, The (1943)::Drama|Western::龙城风云::7.7
4.281	2176::Rope (1948)::Crime|Drama|Thriller::夺魂索::8
4.281	5934::Challenge, The (1982)::Action::None::None
4.281	6178::Patch of Blue, A (1965)::Drama|Romance::再生缘::9
4.279	8068::Sundays and Cybele (Dimanches de Ville d'Avray, Les) (1962)::Drama::花落莺啼春::8.4
4.279	3362::Dog Day Afternoon (1975)::Comedy|Crime|Drama::热天午后::8.7
4.279	1090::Platoon (1986)::Drama|War::野战排::8.1
4.279	6920::Red Circle, The (Le Cercle Rouge) (1970)::Crime|Thriller::玛塔在里斯本::0
4.278	3421::Animal House (1978)::Comedy::动物屋::7.2
4.278	3521::Mystery Train (1989)::Comedy|Drama::神秘列车::8.2
4.277	62336::FLCL (2000)::Animation|Comedy|Fantasy|Sci-Fi::None::None
4.277	3916::Remember the Titans (2000)::Drama::光辉岁月::8.5
4.277	4795::Father Goose (1964)::Comedy|Romance|War::呆鹅爸爸::6.7
4.276	4095::Cry Freedom (1987)::Drama::哭喊自由::8.2
4.276	599::Wild Bunch, The (1969)::Adventure|Western::日落黄沙::8.4
4.276	232::Eat Drink Man Woman (Yin shi nan nu) (1994)::Comedy|Drama|Romance::饮食男女::8.8
4.275	4458::Africa: The Serengeti (1994)::Documentary|IMAX::非洲：塞伦盖蒂国家公园::8.7
4.275	2248::Say Anything... (1989)::Comedy|Drama|Romance::情到深处::7.5
4.275	8121::Seducing Doctor Lewis (Grande séduction, La) (2003)::Comedy::None::None
4.275	949::East of Eden (1955)::Drama::伊甸园之东::8.4
4.274	2618::Castle, The (1997)::Comedy::城堡::7.8
4.273	4555::Torch Song Trilogy (1988)::Comedy|Drama|Romance::火炬三步曲::7.5
4.273	5825::Life and Death of Colonel Blimp, The (1943)::Drama|Romance|War::百战将军::8.2
4.272	7981::Infernal Affairs (Miu gaan diy) (2002)::Crime|Drama|Thriller::无间道::8.7
4.272	3198::Papillon (1973)::Drama::巴比龙::8.6
4.272	1610::Hunt for Red October, The (1990)::Action|Adventure|Thriller::猎杀红色十月::7.6
4.271	7063::Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)::Adventure|Drama::龙虎怪杰::0
4.271	1219::Psycho (1960)::Horror|Thriller::惊魂记::8.8
4.271	6377::Finding Nemo (2003)::Adventure|Animation|Children|Comedy::海底总动员::8
4.271	7217::Dark Passage (1947)::Crime|Drama|Film-Noir|Romance|Thriller::逃狱雪冤::7.1
4.270	973::Meet John Doe (1941)::Comedy|Drama::约翰・多伊::7.6
4.270	2183::Man Who Knew Too Much, The (1956)::Adventure|Drama|Mystery|Thriller::擒凶记::7.7
4.270	7013::Night of the Hunter, The (1955)::Drama|Film-Noir|Thriller::猎人之夜::7.9
4.270	1240::Terminator, The (1984)::Action|Sci-Fi|Thriller::终结者::7.8
4.269	7979::Monterey Pop (1968)::Documentary|Musical::蒙特利流行音乐节::9.1
4.268	6971::Zentropa (Europa) (1991)::Drama|Thriller::None::None
4.268	4500::Drowning by Numbers (1988)::Comedy|Drama::挨个儿淹死::7.8
4.268	7786::Ghengis Blues (1999)::Documentary::成吉思汗蓝调::9
4.268	36::Dead Man Walking (1995)::Crime|Drama::死囚漫步::7.9
4.267	8958::Ray (2004)::Drama|Musical::灵魂歌王::8
4.267	4144::In the Mood For Love (Fa yeung nin wa) (2000)::Drama|Romance::花样年华::8.2
4.267	6375::Gigantic (A Tale of Two Johns) (2002)::Documentary::Gigantic ( A Tale of Two Johns )::0
4.267	7090::Hero (Ying xiong) (2002)::Action|Adventure|Drama::英雄::6.3
4.267	9010::Love Me If You Dare (Jeux d'enfants) (2003)::Drama|Romance::两小无猜::8.4
4.266	936::Ninotchka (1939)::Comedy|Romance::妮诺契卡::7.9
4.266	971::Cat on a Hot Tin Roof (1958)::Drama::朱门巧妇::8.4
4.266	58303::Counterfeiters, The (Die Fälscher) (2007)::Crime|Drama|War::伯纳德行动::7.9
4.266	3733::Paper Chase, The (1973)::Drama::寒窗恋::8.3
4.265	1357::Shine (1996)::Drama|Romance::闪亮的风采::8.4
4.264	3019::Drugstore Cowboy (1989)::Crime|Drama::迷幻牛郎::7.1
4.264	56607::Kite Runner, The (2007)::Drama::追风筝的人::8.1
4.264	55765::American Gangster (2007)::Crime|Drama|Thriller::美国黑帮::7.7
4.264	31410::Downfall (Der Untergang) (2004)::Drama|War::帝国的毁灭::8.5
4.263	246::Hoop Dreams (1994)::Documentary::篮球梦::8.6
4.263	2336::Elizabeth (1998)::Drama::伊丽莎白::7.7
4.263	326::To Live (Huozhe) (1994)::Drama::活着::8.9
4.263	4306::Shrek (2001)::Adventure|Animation|Children|Comedy|Fantasy|Romance::怪物史瑞克::7.9
4.262	56782::There Will Be Blood (2007)::Drama::血色将至::7.9
4.262	7206::My Uncle (Mon oncle) (1958)::Comedy::我的舅舅::8.4
4.262	26599::Law of Desire (La Ley del deseo) (1987)::Comedy|Drama|Romance::欲望法则::8
4.261	3836::Kelly's Heroes (1970)::Action|Comedy|War::战略大作战::8.1
4.260	8530::Dear Frankie (2004)::Drama::法兰基，我的爱::8.4
4.260	3006::Insider, The (1999)::Drama|Thriller::惊曝内幕::8
4.259	8327::Dolls (2002)::Drama|Romance::玩偶::7.5
4.259	6935::Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)::Documentary::查维兹复辟记::9.2
4.259	32582::Wild Parrots of Telegraph Hill, The (2003)::Documentary::野鹦鹉::8.9
4.258	1246::Dead Poets Society (1989)::Drama::死亡诗社::8.8
4.258	2066::Out of the Past (1947)::Film-Noir::漩涡之外::8.3
4.257	6299::Winged Migration (Le Peuple migrateur) (2001)::Documentary::迁徙的鸟::9.1
4.257	48774::Children of Men (2006)::Action|Adventure|Drama|Sci-Fi|Thriller::人类之子::7.3
4.257	2973::Crimes and Misdemeanors (1989)::Comedy|Crime|Drama::罪与错::7.9
4.257	40870::C.R.A.Z.Y. (2005)::Comedy|Drama::爱疯狂::8.1
4.257	946::To Be or Not to Be (1942)::Comedy|Drama|War::你逃我也逃::9.2
4.257	8207::Day of the Jackal, The (1973)::Crime|Thriller::豺狼的日子::8.2
4.256	2132::Who's Afraid of Virginia Woolf? (1966)::Drama::灵欲春宵::7.9
4.255	26662::Kiki's Delivery Service (Majo no takkyûbin) (1989)::Adventure|Animation|Children|Comedy|Fantasy::魔女宅急便::8.2
4.255	7925::Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)::Action|Adventure::战国英豪::8.1
4.254	1287::Ben-Hur (1959)::Action|Adventure|Drama|Romance::宾虚::8.4
4.254	7139::In America (2002)::Drama|Romance::前进天堂::7.9
4.254	4327::Magnificent Seven, The (1960)::Adventure|Western::豪勇七蛟龙::7.5
4.253	1649::Fast, Cheap & Out of Control (1997)::Documentary::又快又贱又失控::7.7
4.253	4047::Gettysburg (1993)::Drama|War::盖茨堡之役::8.3
4.252	5288::Atomic Cafe, The (1982)::Documentary|War::None::None
4.252	46578::Little Miss Sunshine (2006)::Comedy|Drama::阳光小美女::8.1
4.252	6144::Traviata, La (1982)::Drama|Musical::茶花女::8.7
4.252	8542::Day at the Races, A (1937)::Comedy|Musical::赌马风波::7.2
4.251	44195::Thank You for Smoking (2006)::Comedy::谢谢::0
4.251	8784::Garden State (2004)::Comedy|Drama|Romance::情归新泽西::7.4
4.251	2819::3 Days of the Condor (a.k.a. Three Days of the Condor) (1975)::Drama|Romance|Thriller::秃鹰七十二小时::6.9
4.251	2696::Dinner Game, The (Dîner de cons, Le) (1998)::Comedy::晚餐游戏::7.7
4.250	31590::Grisbi (Touchez pas au grisbi) (1954)::Crime|Drama|Thriller::金钱不要碰::7.4
4.250	26111::Becket (1964)::Drama::雄霸天下::7.6
4.250	40629::Pride & Prejudice (2005)::Drama|Romance::傲慢与偏见::8.2
4.249	1224::Henry V (1989)::Drama|War::亨利五世::7.6
4.249	28::Persuasion (1995)::Drama|Romance::劝导::7.4
4.249	5937::Danton (1983)::Drama::丹东::7.7
4.248	529::Searching for Bobby Fischer (1993)::Drama::王者之旅::7.6
4.248	56885::Great Debaters, The (2007)::Drama::伟大辩手::8.2
4.248	48738::Last King of Scotland, The (2006)::Drama|Thriller::末代独裁::7.8
4.248	728::Cold Comfort Farm (1995)::Comedy::寒冷舒适的农庄::6.9
4.247	25850::Holiday (1938)::Comedy|Drama|Romance::休假日::7.1
4.247	213::Burnt by the Sun (Utomlyonnye solntsem) (1994)::Drama::烈日灼人::8.8
4.247	8580::Into the Woods (1991)::Adventure|Comedy|Fantasy|Musical::None::None
4.247	4263::Days of Wine and Roses (1962)::Drama::相见时难别亦难::8.1
4.247	1133::Talking About Sex (1994)::Comedy|Drama::Sex::0
4.247	30707::Million Dollar Baby (2004)::Drama::百万美元宝贝::8.2
4.246	7055::Swing Time (1936)::Comedy|Musical|Romance::摇摆乐时代::7.5
4.246	2927::Brief Encounter (1946)::Drama|Romance::None::None
4.246	49272::Casino Royale (2006)::Action|Adventure|Thriller::007：大战皇家赌场::7.1
4.246	2951::Fistful of Dollars, A (Per un pugno di dollari) (1964)::Action|Western::荒野大镖客::8.2
4.246	26269::Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972)::Action|Crime::带子雄狼 出租孩子与武艺::7.9
4.245	5333::Bob le Flambeur (1955)::Crime|Drama::None::None
4.245	29::City of Lost Children, The (Cité des enfants perdus, La) (1995)::Adventure|Drama|Fantasy|Mystery|Sci-Fi::童梦失魂夜::8
4.245	58622::Hammer, The (2007)::Comedy::病房::4.7
4.245	1244::Manhattan (1979)::Comedy|Drama|Romance::曼哈顿::8.2
4.244	6643::Tokyo Story (Tôkyô monogatari) (1953)::Drama::东京物语::9.1
4.244	2313::Elephant Man, The (1980)::Drama::象人::8
4.244	1211::Wings of Desire (Der Himmel über Berlin) (1987)::Comedy|Drama|Fantasy|Romance::柏林苍穹下::8.4
4.244	900::American in Paris, An (1951)::Musical|Romance::一个美国人在巴黎::7.2
4.244	3609::Regret to Inform (1998)::Documentary::越战未亡人::7.4
4.244	63131::Role Models (2008)::Comedy::模范贱兄弟::6.1
4.244	6753::Secondhand Lions (2003)::Adventure|Children|Comedy|Drama::二手狮王::8.4
4.243	1::Toy Story (1995)::Adventure|Animation|Children|Comedy|Fantasy::玩具总动员::7.9
4.243	1265::Groundhog Day (1993)::Comedy|Fantasy|Romance::土拨鼠之日::8.4
4.242	8785::Early Summer (Bakushû) (1951)::Drama::麦秋::8.8
4.242	25954::Orpheus (Orphée) (1950)::Drama|Fantasy|Romance::奥菲斯::8.5
4.242	549::Thirty-Two Short Films About Glenn Gould (1993)::Drama|Musical::古尔德的32个短片::8.4
4.242	40414::Merry Christmas (Joyeux Noël) (2005)::Drama|War::圣诞快乐::8.3
4.242	5060::M*A*S*H (a.k.a. MASH) (1970)::Comedy|Drama|War::陆军野战医院::8
4.242	2511::Long Goodbye, The (1973)::Crime|Film-Noir::漫长的告别::7.4
4.242	50658::49 Up (2005)::Documentary::人生七年第七季::8.6
4.241	8724::Leopard, The (Il Gattopardo) (1963)::Drama|War::豹::8.8
4.241	2728::Spartacus (1960)::Action|Drama|Romance|War::斯巴达克斯::7.9
4.241	6660::Red Shoes, The (1948)::Drama|Fantasy|Musical|Romance::红菱艳::8
4.240	3679::Decline of Western Civilization, The (1981)::Documentary::The Decline of Western Civilization::8.8
4.240	4424::Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)::Drama::费尼兹花园::7.1
4.240	1232::Stalker (1979)::Drama|Mystery|Sci-Fi::潜行者::8.8
4.239	4334::Yi Yi (2000)::Drama::一一::8.9
4.239	5914::Vernon, Florida (1981)::Documentary::弗农，佛罗里达::7
4.239	8337::Caine Mutiny, The (1954)::Drama|War::叛舰凯恩号::7.4
4.238	5525::Mostly Martha (Bella Martha) (2001)::Comedy|Drama|Romance::美味关系::7.1
4.238	26064::Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)::Drama|Thriller::懒汉睡夫::8.1
4.238	37731::Hooligans (a.k.a. Green Street Hooligans) (2005)::Action|Crime|Drama::足球流氓::8
4.238	27912::Outfoxed: Rupert Murdoch's War on Journalism (2004)::Documentary::解密福克斯：默多克的新闻界战争::8.3
4.238	54259::Stardust (2007)::Adventure|Fantasy|Romance::星尘::7.5
4.237	3498::Midnight Express (1978)::Drama::午夜快车::7.9
4.237	914::My Fair Lady (1964)::Comedy|Drama|Musical|Romance::窈窕淑女::7.8
4.237	59784::Kung Fu Panda (2008)::Action|Animation|Children|Comedy::功夫熊猫::7.9
4.237	4326::Mississippi Burning (1988)::Crime|Drama|Thriller::烈血大风暴::7.7
4.236	1192::Paris Is Burning (1990)::Documentary::巴黎在燃烧::8.3
4.236	7073::Shot in the Dark, A (1964)::Comedy|Crime|Mystery::粉红豹系列：黑夜怪枪::7.6
4.236	5119::Saturday Night and Sunday Morning (1960)::Drama::浪子春潮::7.2
4.236	714::Dead Man (1995)::Drama|Mystery|Western::离魂异客::8.2
4.235	4857::Fiddler on the Roof (1971)::Comedy|Drama|Musical::屋顶上的小提琴手::8.3
4.235	33639::Mad Hot Ballroom (2005)::Children|Documentary::狂热舞厅::8
4.235	46976::Stranger Than Fiction (2006)::Comedy|Drama|Fantasy|Romance::Ficción::0
4.234	5319::Nine Queens (Nueve Reinas) (2000)::Crime|Drama|Mystery|Thriller::九个皇后::7.5
4.234	3735::Serpico (1973)::Crime|Drama::冲突::7.6
4.234	3713::Long Walk Home, The (1990)::Drama::长脚女佣::8.3
4.234	1266::Unforgiven (1992)::Drama|Western::不可饶恕::8.3
4.234	8379::Dresser, The (1983)::Drama::化妆师::8.1
4.233	307::Three Colors: Blue (Trois couleurs: Bleu) (1993)::Drama::蓝白红三部曲之蓝::8.5
4.233	2204::Saboteur (1942)::Thriller::海角擒凶::7.1
4.233	5820::Standing in the Shadows of Motown (2002)::Documentary::缱绻星光下::8
4.232	7067::Juliet of the Spirits (Giulietta degli spiriti) (1965)::Comedy|Drama|Fantasy|Romance::朱丽叶与魔鬼::7.9
4.232	7075::Court Jester, The (1956)::Adventure|Comedy|Musical::None::None
4.232	8970::Finding Neverland (2004)::Drama::寻找梦幻岛::7.7
4.232	1860::Character (Karakter) (1997)::Drama::角色::7.5
4.232	2795::Vacation (1983)::Comedy::假期历险记::6.8
4.232	6869::Bus 174 (Ônibus 174) (2002)::Documentary::巴士174事件::7.8
4.231	6954::Barbarian Invasions, The (Invasions Barbares, Les) (2003)::Comedy|Drama::野蛮入侵::7.8
4.231	7587::Godson, The (Samouraï, Le) (1967)::Crime|Drama|Thriller::独行杀手::8.5
4.230	8167::Captain Blood (1935)::Action|Adventure|Romance::喋血船长::7.2
4.230	2268::Few Good Men, A (1992)::Crime|Drama|Thriller::好人寥寥::7.7
4.230	25826::Libeled Lady (1936)::Comedy|Romance::假戏真做::7.7
4.230	46850::Wordplay (2006)::Documentary::文字游戏::7.9
4.229	935::Band Wagon, The (1953)::Comedy|Musical::蓬车队::8.3
4.229	6612::Brother's Keeper (1992)::Documentary::兄弟的监护人::7.8
4.229	5289::Body and Soul (1947)::Drama|Film-Noir::出卖灵肉的人::7.6
4.229	3467::Hud (1963)::Drama|Western::原野铁汉::7.3
4.229	7934::Zelig (1983)::Comedy::西力传::8.9
4.229	6982::Forbidden Games (Jeux interdits) (1952)::Drama|War::禁忌的游戏::8.6
4.229	534::Shadowlands (1993)::Drama|Romance::影子大地::8.4
4.228	5064::Count of Monte Cristo, The (2002)::Drama|Thriller::新基督山伯爵::7.1
4.227	194::Smoke (1995)::Comedy|Drama::烟::8.2
